id,created_at,user_id,text,lang,coordinates_type,coordinates_lat,coordinates_lon,place_id,place_name,place_country_code,retweet_count,favorite_count,_search_string,_search_loc_lat,_search_loc_lon,_search_loc_range,label,sentiment_classifier_score
1099225849386229762,Sat Feb 23 08:33:59 +0000 2019,233307447,Absolutely surreal! This is an incredible evidence of brutal manipulation. Spanish government it must to pay for th… https://t.co/v05O6SRSYO,en,None,None,None,1a27537478dd8e38,None,ES,0,0,#freedomcatalonia,41.388946000000004,2.15177,1,None
1099225849386229762,Sat Feb 23 08:33:59 +0000 2019,233307447,Absolutely surreal! This is an incredible evidence of brutal manipulation. Spanish government it must to pay for th… https://t.co/v05O6SRSYO,en,None,None,None,1a27537478dd8e38,None,ES,0,0,#freedomcatalonia,41.388476000000004,2.150676,1,None
